Tweets	partition	Topics
ebola patient disease free discharged new case recorded thecall	train	0
president nurse screen every patient come hospital w like symptom	train	0
needful ebola airborne disease	train	0
eventually president directed authority take prevention measure pak gr hear president	train	0
know stop spreading w basic epi amp response find disease isolate patient trace monitor contact	train	0
would know institution dumb old sec discovered potential treatment ebola rest country	train	0
ebola virus disease set international concern hindu	train	0
breaking news fg say two nigerian confirmed contacted ebola virus disease	train	0
breaking news dead hospitalised high salt consumption ebola prevention	train	0
well terrible nd nurse tested positive ebola flew reporting symptom	train	0
even know ebola infectious disease	train	0
halt killer disease hundred died ebola spread treated	train	0
question going married caused burst laugh	train	0
air travel even country low risk ebola transmission	train	0
expert say transmission ebola virus air possible expert say transmission ebolavirus air possibl	train	0
