5329	anyone feel small earthquake japantown pac height	train	earthquakes
5330	fire covered square mile friday could double size weekend	train	forestfires
5331	warrior game earthquake	test	earthquakes
5332	think god sent sign earthquake happened mean leave stay	train	earthquakes
5333	come twitter earthquake feel safe	train	earthquakes
5334	passage ex tropical cyclone debbie qld coast heavy rain impact southeast qld	dev	hurricanes
5335	earthquake probably sf getting excited nd half	train	earthquakes
5336	update two die northern california wildfire raising death toll	train	forestfires
5337	ten thousand flee war zone raging fort mcmurray wildfire	train	forestfires
5338	community let u know help put touch volunteer	dev	floods
5339	hear houston flooding today world hurricane hit democratic	dev	floods
5340	smoke flame rise hilton sonoma wine country tubbs fire santa rosa california	train	forestfires
5341	build dam preparation shitty flood	train	floods
5342	mini earthquake sf	train	earthquakes
5343	flood assignment sem going torture	test	floods
5344	osun state government blame buhari flood crisis ile ife modakeke community monday read full de	train	floods
5345	escaping cyclone debbie like cairn	train	hurricanes
5346	nsw feeling effect ex cyclone debbie fear wild wind flash flooding reaching sydney	train	hurricanes
5347	got richardhammond talk animal	train	hurricanes
5348	alberta wildfire continues burn control significant rainfall expected	train	forestfires
5349	wait friend ask ok lmao one around feel	train	earthquakes
5350	yeah nah got mob go extreme length bite	train	hurricanes
5351	arrocharalps argyllandbute succoth local love new flood parked car clogging road	train	floods
5352	high precipitable water promote heavy rain thunderstorm midday today localized flash flooding	train	floods
5353	spare thought poor cockatoo caught brunt cyclone debbie little fella nice	dev	hurricanes
5354	ex cyclone debbie score rescued floodwaters around mackay live see rt	dev	hurricanes
5355	caseyjonesftw nope canadian wildfire shit happened last year	train	forestfires
5356	hot dry weather x high wind x low humidity x dense boreal forest wildfire mwf became horse river fire	train	forestfires
5357	kitty done ex tropical cyclone debbie rain queensland wait maybe	train	hurricanes
5358	mom would talk neighbor helped big earthquake one brought w	test	earthquakes
5359	remains edge cyclone debbie reach u luckily house fine flooded left right centre	train	hurricanes
5360	fort mcmurray wildfire grown x wk another day hot dry weather	train	forestfires
5361	many school university california cancelling class	train	forestfires
5362	death toll climb dozen wildfire scorch california control death toll	train	forestfires
5363	ex tropical cyclone lol new term guess ex cyclone	train	hurricanes
5364	welp fun felt sharp jolt oakland california native even try	train	earthquakes
5365	bane numpty aig civilization across planet describe global flood planet ignoramous	train	floods
5366	post cyclone debbie cat b assistance natural disaster relief recovery arrangement available	dev	hurricanes
5367	tripping feel earthquake	train	earthquakes
5368	pop birthday weekend npp election weekend boy going koforidua flood street ton coke money	test	floods
5369	mmda see flood report makati area	train	floods
5370	worst year record cannabis harvest amid widespread california wildfire sfgate	train	forestfires
5371	read dead missing deadly california wildfire rage trump declares major disaster cont	train	forestfires
5372	willie done made flood bathroom	train	floods
5373	wsj evacuation continuing today wildfire struck alberta	train	forestfires
5374	thought dad farting turn earthquake	train	earthquakes
5375	home province help please redcrosscanada	train	forestfires
5376	find miner impacted	train	hurricanes
5377	monday january earthquake magnitude shook km n crescent oklahoma depth	test	earthquakes
5378	real life sharknado cyclone debbie wash shark australian street	train	hurricanes
5379	cyclone debbie lash australian coastal resort	train	hurricanes
5380	guess explains last apartment consistently flooded	dev	floods
5381	photo fort mcmurray wildfire via pcaintoronto globalnews	train	forestfires
5382	wild australia showing tropical cyclone approach	train	hurricanes
5383	stop stomping around rek kut pangon sul earthquake deeen	test	earthquakes
5384	thick smoke everywhere canada wildfire insane membrane	train	forestfires
5385	arkencounter happens bat cave stay bat cave love powerful flood	train	floods
5386	anyone feel earthquake	train	earthquakes
5387	cyclone debbie completely covering north queensland windy day mackay	train	hurricanes
5388	debbie cockatoo lost feather cyclone lashed far north queensland died	train	hurricanes
5389	oh thanks whoever responsible flash flood warning hades scared shit highway friday night	train	floods
5390	liked youtube video california wild fire update fire still burning	train	forestfires
5391	people without power feel lucky affected	train	hurricanes
5392	rapper classified donating song proceeds wildfire relief effort fort mcmurray	train	forestfires
5393	southern california fire evacuation lifted	train	forestfires
5394	state emergency issued due wildfire north fort st john	train	forestfires
5395	apparently cyclone debbie almost named caleb instead ended piddly thing indian ocean left wing conspiracy	train	hurricanes
5396	hello world copping lot rain edge cyclone debbie result class today cancelled	test	hurricanes
5397	praying rain alberta	train	forestfires
5398	face bill flood house	train	floods
5399	firefighter see end mammoth canada wildfire	train	forestfires
5400	lmao bubiashie flood prone area	train	floods
5401	cyclone debbie leaf trial destruction	train	hurricanes
5402	well earthquake lmao	train	earthquakes
5403	president trump speaks northern california wildfire la vega shooting recent hurricane	train	forestfires
5404	nasa northern california wildfire seen burning space monday nasaearth observing satellite	train	forestfires
5405	pm heavy rain moving central frequent lightning included minor flooding may possible	train	floods
5406	hate insensitive debbie artist	train	hurricanes
5407	bevy debbie peregian beach	train	hurricanes
5408	expect continued flood state law change follow maybe business clear understanding	train	floods
5409	got nose stud changed ring wildfire hurt quite bit cool thank jason	train	forestfires
5410	apologize follower see debate flood timeline	train	floods
5411	little earthquake sf	train	earthquakes
5412	samgolbach houston really firework right flood	train	floods
5413	lephantomwriter mm bts japjmy lukewaltham think yet might take week flood gone fast	train	floods
5414	pineapple season begun tropical climate march july ad flood pineapple welcomed drop	train	floods
5415	biaus stationmum ever loving splash mud puddle honey	train	hurricanes
5416	ooo wee earthquake felt walnut creek ca	train	earthquakes
5417	widespread flooding ex cyclone debbie head south east via abcnews	train	hurricanes
5418	huge earthquake oml	train	earthquakes
5419	want crawl small cave flood tear	train	floods
5420	anyone else feel earthquake	train	earthquakes
5421	colorado pretty much state union give flash flood warning wildfire warni	train	floods
5422	bill slob left cow got fight waking earthquake	train	earthquakes
5423	another earthquake bay wbu	train	earthquakes
5424	wow voting home thrilling	train	earthquakes
5425	tropical cyclone debbie batter australia	test	hurricanes
5426	couple sue impact mitigation property	dev	floods
5427	australia cyclone thousand people stranded australia tourist island cyclone debbie	train	hurricanes
5428	another earthquake felt san mateo quick intense	test	earthquakes
5429	bike rider passenger swept away flood twinkling eye enugu onlooker watched horror	dev	floods
5430	coast resident lose power ex cyclone debbie approach via aunewstoday	test	hurricanes
5431	people yelling brandon people yelling earthquake know look	train	earthquakes
5432	flooding photo taken morning	train	hurricanes
5433	cyclone debbie hamilton island evacuated literally stranded	train	hurricanes
5434	ap report latest president donald trump vow support california wildfire victim	train	forestfires
5435	hear fort mcmurray wildfire caused newport cigarette left dead planter black man bonniemcfarlane porch	train	forestfires
5436	check status application	train	floods
5437	cyclone debbie hit queensland coast news	dev	hurricanes
5438	sending love california	train	forestfires
5439	flood rainy season almost k people get evacuated area	test	floods
5440	premise still without power sunshine coast live coverage channel	train	hurricanes
5441	today literally wash pouring hard rain alllll morning flash flood warning finally cleared point sta	train	floods
5442	omg earthquake hate earthquake always scared think oh one	train	earthquakes
5443	love flash flood warning	dev	floods
5444	texted friend see felt earthquake one replied worried nevermind checked soc	train	earthquakes
5445	people really effected cyclone debbie	train	hurricanes
5446	target australia charge water cyclone debbie	train	hurricanes
5447	oh yeeeee earthquake	train	earthquakes
5448	mikedoylecomedy airlie beach devastated cyclone debbie	train	hurricanes
5449	ex cyclone debbie people trapped flood around mackay live	test	hurricanes
5450	deadly wildfire sweep california wine region read	dev	forestfires
5451	careful head onto street big storm via qldfes	train	hurricanes
5452	another morning another flooding rain event jersey	train	floods
5453	heavy rain could flooding starting early friday morning	train	floods
5454	palo alto network looking senior product marketing manager wildfire	train	forestfires
5455	would get stuck flash flood leaving appointment	train	floods
5456	realdonaldtrump blew wall begin real flood illegals drug trafficking border pat	train	floods
5457	heard california wanted secede really badly time gov moonbeam	train	forestfires
5458	smell smoke hard breathe leaving work tonight	dev	forestfires
5459	thousand flee deadly california wildfire via youtube	train	forestfires
5460	jjongie pagar premium pra ver um flood desse rapper kkkk auge	train	floods
5461	debbie sting tail look like mini cyclone eye right brisbane km brisbane mt stapylton radar	dev	hurricanes
5462	shopping mall fukuoka scene playing many part japan least river flood lev	train	floods
5463	hang sad two favorite city suffering water disaster right stay dry friend	test	floods
5464	please implement type bridge natural one recently girl washed flood	train	floods
5465	niigga one feel earthquake	train	earthquakes
5466	awesome queenslanders going need help exhausted staff get shuteye	train	hurricanes
5467	wildfire day canada multifactorial potential fort mcmurrays san diego colorado austin	train	forestfires
5468	funonlineman fartbelly sitting roof house th straight day flood water rise se	train	floods
5469	road repair worker equipment needed wake annastaciamp turnbullmalcolm jackietrad	train	hurricanes
5470	ndockenya thousand evacuated without injury property great lesson kenya wait till happens	train	forestfires
5471	family really bout flood exposition park	train	floods
5472	cyclone debbie strike queensland australia full fury new york time	test	hurricanes
5473	rt miguelmarquez wine country land milk honey ca fire interest long way sonoma co	train	forestfires
5474	man brutal right	train	forestfires
5475	debbie debbie debbie doneNo went north meet come home brisbane	train	hurricanes
5476	realdonaldtrump please come northern california see fire damage go back puerto rico help one really nd help	train	forestfires
5477	realalexjones photo show massive devastation wrought one worst wildfire california	train	forestfires
5478	heart breaking home stay strong norcal	train	forestfires
5479	job well done despite heavy rain staff able get medical tent moved flooding	train	floods
5480	knew earthquake coming sooner later amp boom dere go	train	earthquakes
5481	okayy mother nature maybe try flood whole path torrential rain galwaybaypics	train	floods
5482	dead bull shark wash severe flood	train	hurricanes
5483	cyclone debbie queensland reel scale destruction guardian	train	hurricanes
5484	cyclone debbie monster storm make landfall australia	train	hurricanes
5485	right flood came salgotarjn	dev	floods
5486	flash flood warning spring mountain heavy rain mph wind gust expected severe	train	floods
5487	oh sweet earthquake california even though probably best always think time die	train	earthquakes
5488	nice little rumble	train	earthquakes
5489	recent flood event wisconsin flood toolkit wisconsin department health service dhswi	dev	floods
5490	hope qld family keeping safe	train	hurricanes
5491	cyclone debbie intensifies category four ahead landfall	train	hurricanes
5492	earthquake occurred km n deep river utc	train	earthquakes
5493	flash flood warning craighead poinsett county e arkansas pm cdt	train	floods
5494	dangerous potentially deadly situation flash flood warning allegheny county	train	floods
5495	flood noah god saved noah family animal dat wee brought ark sodom amp gomorr	train	floods
5496	least dead wildfire tear california source close white house trump joking	train	forestfires
5497	dafuq would take cave flood season take cave	train	floods
5498	hell storm smoke ash california wine country wildfire force thousand flee	test	forestfires
5499	thought affected cyclone debbie last day corn crop	train	hurricanes
5500	oh snap felt earthquake	train	earthquakes
5501	tamihoshiyama shawndnaruto jomc myirrell confused tami flood create create rick	train	floods
5502	everyone soul tweet earthquake	dev	earthquakes
5503	service update gt due service hervey bay lt gt townsville affected contact	train	hurricanes
5504	think disgusting liberal caused flash flood interfere first lady trip lol	train	floods
5505	flash flooding developing around trenton new jersey northern suburb philadelphia	train	floods
5506	picture deadly wildfire hit northern california	train	forestfires
5507	ready cali twitter flood tl firework vids	train	floods
5508	medium pack going instead sacrificing public right know flood crocodile	train	floods
5509	hmmm mild bit earthquake though sure others noticed	train	earthquakes
5510	looking feed guess little sf earthquake	test	earthquakes
5511	maduramccormack wtf coming later instant coffee	test	hurricanes
5512	photo capture apocalyptic aftermath california wildfire via huffpostgreen	train	forestfires
5513	one hour away live update wildfire brush fire california	train	forestfires
5514	cyclone debbie cockatoo NoTM newscomauhq	train	hurricanes
5515	wtf small earthquake happened quick second	train	earthquakes
5516	areal flood advisory clay county issued heavy rainfall inch occur next h	train	floods
5517	working tan thanks cyclone debbie	train	hurricanes
5518	thousand told evacuate ex cyclone debbie wreaks havoc lt see	train	hurricanes
5519	vigilance required sediment related disaster caused heavy rain flooding lowland flooding river	train	floods
5520	update still expecting damaging wind gust well heavy rainfall	train	hurricanes
5521	first time felt earthquake heavy	train	earthquakes
5522	smoke reached sf made really muggy eerie morning	train	forestfires
5523	knoooooow somebody felt earthquake bugging	train	earthquakes
5524	even leave house smokey outside insane e	test	forestfires
5525	widespread flooding followed cyclone debbie ben mccormack latest information full story	train	hurricanes
5526	bruh want something ion got boat flood	train	floods
5527	anyone else feel earthquake	dev	earthquakes
5528	first earthquake new house live hill tangojuliet	train	earthquakes
5529	fighting flood water find way plaza dr drain properly casa de color cafe evansville	train	floods
5530	wondering earthquake wheeler driving crib fast	train	earthquakes
5531	rip uni today qut	train	hurricanes
5532	read alberta wildfire covering surface bigger chicago wtf	train	forestfires
5533	red cross date million received wildfire evacuee donate redcross ca donation matched fed ab gov t	train	forestfires
5534	huge drenching area effect cyclone debbie break weather	test	hurricanes
5535	home alberta reduced rubble aftermath wildfire leaving thousand displaced	test	forestfires
5536	cyclone debbie water access town cut bom say wind still strong	train	hurricanes
5537	mf driving bmw series flood water purpose today income tax money ran	train	floods
5538	hell na blood earthquake got fucked	train	earthquakes
5539	saw bbc thought see cyclone debbie monster storm make landfall australia	train	hurricanes
5540	cyclone debbie devastating flood seen air	test	hurricanes
5541	breaking new york vaping flavor ban kaput tear relief flood nysva thanks friend hel	train	floods
5542	despite warning bros surfing floodwaters brunt australia cyclone debbie h	train	hurricanes
5543	oh good rain humidity	dev	hurricanes
5544	clowncursed everyday whatever could able flood able tire try famously include clowncursed	train	floods
5545	first nation offer fort mcmurray fire evacuee free tank gasa first nation near edmonton offe via cbcnews	train	forestfires
5546	good flood situation wonder anything	train	floods
5547	afdweb stay safe aussie TM cyclone debbie meanie	train	hurricanes
5548	fort mcmurray wildfire explodes acre larger chicago	train	forestfires
5549	huh extremely minor earthquake	train	earthquakes
5550	good morning solution get today	train	floods
5551	stay safe qld thought prayer go	train	hurricanes
5552	legitimately devastated seemed well rip debbie	train	hurricanes
5553	traybills thinking bout amp said starting flood probably	train	floods
5554	dreadful humidity sydney suddenly come effect cyclone debbie	train	hurricanes
5555	official fear massive canada wildfire could double size	train	forestfires
5556	darlenedejohnet happens lot florida rain lot summer street flood much like	train	floods
5557	canada wildfire updated blaze fort mcmurray alberta knocked one third canada daily crude capa	train	forestfires
5558	news cyclone debbie deadly storm batter australia via youtube	train	hurricanes
5559	canadian red cross raised million support fort mcmurray wildfire	dev	forestfires
5560	watch space future flood warning little tyke	train	floods
5561	joshtpm tpm amazing flood gate open gop one following ignore completely blame ev	train	floods
5562	sometime rain time sky pours water minute	train	floods
5563	water fe walker st flooded forget news mail abcwidebay	test	hurricanes
5564	check bay area twitter see everyone felt earthquake lmaoo	train	earthquakes
5565	first world problem mum shower shower flood would concerned one	train	floods
5566	inbox glo applauds army corp money coming houston flood mitigation big item ike dike	train	floods
5567	earthquake occurred km e entiat washington utc	train	earthquakes
5568	earthquake detector travbtalkinshit	dev	earthquakes
5569	bom warns brisbane south east queensland face flooding ex cyclone debbie updated	train	hurricanes
5570	dead as earthquake	train	earthquakes
5571	due impact tropical cyclone debbie please aware flight whitsunday region cancelled	train	hurricanes
5572	flood warning effect juneau mendenhall valley lake river area flood stage r	train	floods
5573	ex cyclone debbie force mass closure queensland school	train	hurricanes
5574	ex cyclone debbie force mass closure queensland school	train	hurricanes
5575	time flood phone line amp demand confirmation fails	train	floods
5576	flood emergency prevented reaching detention center flash flood high rainfall	train	floods
5577	earthquake fine house rattled	test	earthquakes
5578	cyclone debbie expert fear damage great barrier reef bbc news bbc uk news science	train	hurricanes
5579	gm poring rain getting tail end cyclone debbie ok behind cloud sun shini	test	hurricanes
5580	due hitting se qld ex general enquiry line closed fault emergency call	dev	hurricanes
5581	apparently missed earthquake san francisco homesick	train	earthquakes
5582	bertkreischer cave possible flood happen minute sound fishy charge	dev	floods
5583	wildfire burn control across northern california dead via nytimes	train	forestfires
5584	canadian convoy wait dawn hoping flee wildfire zone fort mcmurray alberta ap	train	forestfires
5585	elliottskycase tough rich phone number flood nobody make report actual ice line	train	floods
5586	wildfire kill damage home california wine country	train	forestfires
5587	high definition satellite image pm awst tropical cyclone debbie	test	hurricanes
5588	great ending courttheshark doc	train	hurricanes
5589	africancurators mostly tropical cyclone debbie australia although fair bit brexit filtering	train	hurricanes
5590	heart breaking beloved northern california	train	forestfires
5591	massive canada wildfire could double size	train	forestfires
5592	literally earthquake class felt shit	dev	earthquakes
5593	climber tried scale mount everest almost half dozen time ran avalanche earthquake	train	earthquakes
5594	jeannyjenjen hello bencana bot reply send flood report	train	floods
5595	flash flood warning	test	floods
5596	california vintner inspect grape check building wildfire	train	forestfires
5597	cyclone debbie update eye wall severe tropical cyclone debbie continues impact whitsunday	dev	hurricanes
5598	justinbeights cvillecityhall call flood phone line	dev	floods
5599	got stuck car hour th july flood exact area forced pull someone	train	floods
5600	houston flood hour ill take hour storm usual	train	floods
5601	school closed across brisbane yay struggled cyclone debbie help	train	hurricanes
5602	damn earthquake shook da fuck outta room	train	earthquakes
5603	come earthquake tweet	train	earthquakes
5604	flash flood albany western amp homestead completely flooded	train	floods
5605	stonerosey mn wildfire blame	train	forestfires
5606	rapgodest xx mrdalekjd yea cyclone debbie paying attention even though family side au	train	hurricanes
5607	hello earthquake owo	train	earthquakes
5608	smoke canadian wildfire reached city	train	forestfires
5609	cyclone debbie hit video	train	hurricanes
5610	earthquake neighbor running stair	dev	earthquakes
5611	magnitude earthquake km e entiat washington	train	earthquakes
5612	photo high water rescue take place heaviest rainfall since hurricane harvey flood texas	train	floods
5613	queensland clean cyclone debbie via abcemergency	train	hurricanes
5614	vaughnhillyard actual disaster vp	train	forestfires
5615	climb intense ravage northern	train	forestfires
5616	missing wildfire ravage northern california	train	forestfires
5617	oh heart sending love prayer	train	forestfires
5618	canadian wildfire fort mcmurray alberta seen high sky michigan	train	forestfires
5619	two week ago home one dearest friend nearly completely destroyed flood would mean	train	floods
5620	strong cell heavy rain moving thru central franklin county look localized flooding storm	train	floods
5621	wait confused earthquake	train	earthquakes
5622	segmented fault dangerous earthquake area causing damage nearby memory pool	train	earthquakes
5623	jenmsft fpieces bdsams yea heard around pm followed flood cop car nothing evening	train	floods
5624	pretty relieved spared cyclone debbie family airlie beach saw worst little exhausted	train	hurricanes
5625	burn hole apprehensiveness let wildfire shine	train	forestfires
5626	another noisy landlslide flood warning phone seventh eighth today moment ago b	train	floods
5627	cyclone debbie continues chaos australia	train	hurricanes
5628	thousand told evacuate continues wreak havoc	test	hurricanes
5629	wtov may getting call neffs regarding flood water willow grove hold water mal	train	floods
5630	flood house rain good love enjoy	dev	floods
5631	montana army national guard air force evacuate bible school student trapped flood wash road	train	floods
5632	satellite record deadly california wildfire credit cira rammb noaa via storyful	train	forestfires
5633	california wild fire update fire still burning	train	forestfires
5634	global warming move along	train	forestfires
5635	holy shit sf amp felt big as earthquake	train	earthquakes
5636	djdan imagine much river rise flood ground	train	floods
5637	theeconomist shit culture economist want flood west filthy rag full progressive left wing turd	dev	floods
5638	whitsunday back game weathering cyclone debbie	train	hurricanes
5639	philippine siffering heavy rain flood higher people earthquake south california oh world happening	dev	floods
5640	missxoh storm past week flood warning love like carl	train	floods
5641	ex cyclone debbie force mass closure queensland school	train	hurricanes
5642	day two country almost blew tire nearly getting stuck flood water hit	train	floods
5643	pls donate redcrosscanada able text redcross support resident	train	forestfires
5644	skalledit mf flood tl cat	train	floods
5645	cyclone debbie expert fear damage great barrier reef bbc news	train	hurricanes
5646	australia ass cyclone debbie damage trtworld	train	hurricanes
5647	sddot official urging motorist part sd watch flooded roadway heavy rain either damaged f	dev	floods
5648	oh yea earthquake trippin	train	earthquakes
5649	please rt family amp pet life	train	forestfires
5650	wildfire alberta hectare size	train	forestfires
5651	news canada wildfire evacuee head south amid warning fire could double size heli	train	forestfires
5652	windsor earthquake felt	train	earthquakes
5653	swear lol dog care earthquake sat unbothered	train	earthquakes
5654	thought earthquake going hit harder scared lol	train	earthquakes
5655	fuck right sf final week earthquake time	train	earthquakes
5656	sharknado man eater wash cyclone debbie video photo	train	hurricanes
5657	another damn earthquake leaving cali	train	earthquakes
5658	turn completely flooded school closed car submerged tail end cyclone debbie hitting gold coast	test	hurricanes
5659	terrifying canada wildfire may double size two rcmp police officer wear gas mask smoke	test	forestfires
5660	praying everybody valley manches pinche flood	dev	floods
5661	thefederman earthquake thanks	test	earthquakes
5662	bbc news canadian wildfire disrupts evacuation convoy	train	forestfires
5663	dead bull shark wash severe flood	dev	hurricanes
5664	judging earthquake tweet guessing	train	earthquakes
5665	man broke house save cat control wildfire fort mcmurray	train	forestfires
5666	cyclone debbie whitsunday facebook staff risk safety ground zero	train	hurricanes
5667	take good look flood wv greenbrier wv seen nothing yet	train	floods
5668	california fire sad	train	forestfires
5669	kayworboys thought flood warning	train	floods
5670	realdonaldtrump psychological pathology extreme disturbance evidenced devestation opp siezed	train	forestfires
5671	family decided cookout outside pavilion came flood look like stuck lol	train	floods
5672	hamilton island clean cyclone debbie via brisbanetimes	test	hurricanes
5673	felt earthquake neat california good	train	earthquakes
5674	kate south east queensland school shut ex cyclone track south	train	hurricanes
5675	know evacuate wildfire everyone get message california alert system	train	forestfires
5676	muddy flood water set ideal time go fishing pa	train	floods
5677	alberta wildfire insured loss could total b covering area bigger nyc	train	forestfires
5678	queendomheartss kh ux na apparently star flood playstore global event reward	train	floods
5679	evacuation continuing today wildfire struck alberta follownewsnow	train	forestfires
5680	earthquake shook wood lip	dev	earthquakes
5681	emergency flood alert scaring tf sleeping	train	floods
5682	felt earthquake board game shelf wobbled	train	earthquakes
5683	hell earth devastating photo reveal california wildfire destruction via realalexjones	train	forestfires
5684	california wildfire reduces year long dream ember	test	forestfires
5685	thank gov brown tirelessly working california	train	forestfires
5686	region road closure	train	hurricanes
5687	model every nation foolish enough permit muslim immigrant flood country	train	floods
5688	smoke wildfire canada blow montana great fall tribune	train	forestfires
5689	push name gastrointestinal tract also flood warning hahaha	train	floods
5690	school se qld closed	train	hurricanes
5691	geez flood bad	train	floods
5692	anyone else feel	train	earthquakes
5693	grocery price rise across australia cyclone debbie affected abc news	train	hurricanes
5694	apple highlight wildfire assistance apps wake alberta blaze	dev	forestfires
5695	omg felt earthquake	train	earthquakes
5696	sydney weather wet wild condition ahead ex cyclone debbie drift south sydney morning herald	train	hurricanes
5697	mean want game come back geez earthquake bit much earth	dev	earthquakes
5698	signing night safe crew back tomorrow hoping get power area	train	hurricanes
5699	bull shark become unexpected victim cyclone debbie found puddle flooding nth qld	train	hurricanes
5700	exceedinglyglad devinnunes want people pray earthquake really	train	earthquakes
5701	flash flood warning new mexico hope monsoon poor bring goddess rain need water	dev	floods
5702	help animal affected northern california wildfire	train	forestfires
5703	cousin allan helping people affected cyclone debbie best way getting food	train	hurricanes
5704	asked dad felt earthquake amp thought trippin saw seven tweet bout	test	earthquakes
5705	please pray bridgeville last night flash flood affected many people	train	floods
5706	whoa san francisco people feel earthquake	train	earthquakes
5707	earthquake bit sushi best way die	train	earthquakes
5708	insurance bill cyclone debbie expected rise bn	dev	hurricanes
5709	fire swarm earthquake home state heart go california	train	forestfires
5710	year ago evening came home fair flooded basement quickly escalated flash flood	train	floods
5711	freezdrdromance thought rocked longer normal interested magnitude	train	earthquakes
5712	bashirahmaad mbuhari kfayemi aabagudu kbstgovt govsia dis amosun nah fool nah b gov elect flood eve	train	floods
5713	warming jump shot	train	forestfires
5714	early report damage wake australia cyclone debbie	train	hurricanes
5715	visit profile canada wildfire evacuee took	train	forestfires
5716	brisbane trend cyclone debbie queensland news queen mackay	dev	hurricanes
5717	man eating shark found road following cyclone debbie ayr australia	train	hurricanes
5718	haleykhorton txpoker peteralexander border high today flash flood excuse f	train	floods
5719	much iconic legendary throwback content flood guy start posting brand new	train	floods
5720	thousand evacuated cyclone debbie barrel toward australian coast	train	hurricanes
5721	houston street flood heavy rain sparking memory harvey cnn	train	floods
5722	wildfire california left trail total destruction california aftermath fortunately	train	forestfires
5723	fefylovesyou make sure flood tl	test	floods
5724	think event wildfire occurred california wed oct cdt	train	forestfires
5725	evacuate home california due wildfire obviously took essential	train	forestfires
5726	literally dryer damn sahara hit u flash flood warning stop playing	train	floods
5727	whoreofbabylon nbcnews yeah jail better nursing home saw happened flood texas	train	floods
5728	repair work poised begin flood damaged road sandpoint bonners ferry ranger district accordin	train	floods
5729	lo evacuee grab leaving	train	forestfires
5730	wildfire victim mean victim wildfire canda losing home monstrous blaze	train	forestfires
5731	either somebody big as shook building earthquake	train	earthquakes
5732	concerned solar pv system damaged advice video	train	hurricanes
5733	govt announces eid bonanza flood hit business	train	floods
5734	california wildfire kill least reported missing wine country via fox news	train	forestfires
5735	deadly wildfire hit california wine country leaving thousand displaced food news	train	forestfires
5736	slight earthquake felt	train	earthquakes
5737	sad seeing home lost canada wildfire never seen anything like dear mother nature please send rain	train	forestfires
5738	sydney trend debbie queen ian macdonald cyclone lismore	train	hurricanes
5739	magnitude earthquake near vlora damage	train	earthquakes
5740	wild thursday ex mix cold front gale heavy fall nnsw newssydney	train	hurricanes
5741	feeling mate affected rob	train	hurricanes
5742	lmao every time got see trippin earthquake check twitterglad know trippin	dev	earthquakes
5743	went together couple aged die california wildfire	test	forestfires
5744	flood work behind scene taking flood risk element home insurance find	train	floods
5745	tired blush snout water spent carnation daisy soak flood scarlet	train	floods
5746	winning mid term flood house red please thank god bless always	train	floods
5747	wildfire endangering part california billion weed industry	dev	forestfires
5748	afp cyclone debbie got name	train	hurricanes
5749	inundation continues nw following flash flood guidance value	train	floods
5750	feel school cancelled remains cyclone debbie	train	hurricanes
5751	liked youtube video live santa rosa wildfire california evacuation sonoma napa country wild	train	forestfires
5752	rumor travel like wildfire uhart	dev	forestfires
5753	flood emergency latest live coverage ch queensland	train	hurricanes
5754	day decide go australia zoo debbie cyclone decides bring rain u c TM f e	train	hurricanes
5755	reedtimmeraccu taking closer look heavy rain hit paria probably flood dark	test	floods
5756	mother help flood feed pic video kid adventure	train	floods
5757	always super impressed rex murphy speaking style alberta fire	train	forestfires
5758	holy crap experienced jolting earthquake right	train	earthquakes
5759	come flood check u everywhere sweetstreet	train	floods
5760	london news search cyclone debbie leaf rockhampton bracing flood level london	train	hurricanes
5761	sitting bed naked eating hummus chip earthquake lol	test	earthquakes
5762	wildlife often forgotten nature strike blow hope good people north amp central qld keepi	train	hurricanes
5763	everybody natural disaster california waiting earthquake like	train	earthquakes
5764	praying california wildfire	train	forestfires
5765	holiday hell hamilton island cyclone debbie	train	hurricanes
5766	family double evacuee sharing hair raising story escape wildfire expo centre	train	forestfires
5767	important ph amp online contact qlders impacted ex incl s health power rd school closure	train	hurricanes
5768	felt jolt san francisco nd amp townsend second ago	train	earthquakes
5769	canada wildfire image show fort mcmurray devastation	train	forestfires
5770	tonight thunderstorm could flood toronto store high drown apartment care anything	train	floods
5771	trump approves disaster declaration california wildfire	train	forestfires
5772	morning heavy rain flood warning osaka go site come osaka tomato gh f	test	floods
5773	anyone else feel earthquake imagination	train	earthquakes
5774	coincidence democrat whistle blowing illegal immigrant flood border right mid	train	floods
5775	katyperry alberta wildfire evacuee	test	forestfires
5776	ab wildfire chad morrison update	train	forestfires
5777	hmm survival ectomycorrhizal genet rare absent stand replacing wildfire	train	forestfires
5778	remembering carl morrison invaluable world bay area flood control water agency known never	test	floods
5779	super hot humid yesterday amp last night damp amp freezing proverbial bollock another day syd	train	hurricanes
5780	houston street flood heavy rain sparking memory harvey	train	floods
5781	matter come fire flood hold still good still hope	train	floods
5782	cockatoo caught cyclone debbie rescued photographer captured	test	hurricanes
5783	know trippin n felt earthquake	train	earthquakes
5784	anyone know name lawyer group helped central american flood texas border	train	floods
5785	bay rockin hard warrior right caused minor earthquake	train	earthquakes
5786	day bf hit high water car started flood first thing grabbed wi	train	floods
5787	could imagine losing belonging let alone house	train	forestfires
5788	last line lack training gabba thanks kmj co happens year north trained	train	hurricanes
5789	severe flood situation alert public issued central water commission	train	floods
5790	going get wild ugly amp windy se qld tail end ex tropical cyclone debbie stay safe may god go	train	hurricanes
5791	cyclone debbie hamilton	train	hurricanes
5792	earthquake neighbor annoying like always really call	train	earthquakes
5793	breaking evacuation ordered tuesday evening wildfire raged across california killing	train	forestfires
5794	unfollowing like crazy amp still watch si mo na pic gifs tweet flood tl	train	floods
5795	would flood yal w stanka way many pic amp vids miss though	train	floods
